"Location","Phase","Cheese","Charm","Attraction Rate","Mouse","Sample Size"
"Epilogue Falls","Common Halophyte","Allegory Anari","-","19.84%","Shifty Shrimp",126
"Epilogue Falls","Abundant Halophyte","Gouda/Brie","-","41.57%","Abrasive Abalone",166
"Epilogue Falls","Abundant Halophyte","Gouda/Brie","-","36.14%","Crusty Crab",166
"Epilogue Falls","Abundant Halophyte","Gouda/Brie","-","22.29%","Scornful Scallop",166
"Epilogue Falls","Abundant Halophyte","SB+","-","30.55%","Crusty Crab",743
"Epilogue Falls","Abundant Halophyte","SB+","-","29.07%","Abrasive Abalone",743
"Epilogue Falls","Abundant Halophyte","SB+","-","21.80%","Scornful Scallop",743
"Epilogue Falls","Abundant Halophyte","SB+","-","18.57%","Barbaric Barnacle",743
"Epilogue Falls","Abundant Halophyte","Metaphor Manchego","-","42.33%","Menacing Medusozoa",1089
"Epilogue Falls","Abundant Halophyte","Metaphor Manchego","-","36.18%","Anguished Anemone",1089
"Epilogue Falls","Abundant Halophyte","Metaphor Manchego","-","21.49%","Belligerent Berghia",1089
"Epilogue Falls","Abundant Halophyte","Allegory Anari","-","37.60%","Loutish Loach",250
"Epilogue Falls","Abundant Halophyte","Allegory Anari","-","34.00%","Pesky Pleco",250
"Epilogue Falls","Abundant Halophyte","Allegory Anari","-","28.40%","Shifty Shrimp",250
"Epilogue Falls","Abundant Halophyte","Symbolic Sirene","-","45.50%","Chaotic Chiton",200
"Epilogue Falls","Abundant Halophyte","Symbolic Sirene","-","29.50%","Killer Krill",200
"Epilogue Falls","Abundant Halophyte","Symbolic Sirene","-","25.00%","Muscular Mussel",200
"Epilogue Falls","Sparse Algae","Metaphor Manchego","-","39.09%","Anguished Anemone",197
"Epilogue Falls","Sparse Algae","Metaphor Manchego","-","31.47%","Menacing Medusozoa",197
"Epilogue Falls","Sparse Algae","Metaphor Manchego","-","29.44%","Belligerent Berghia",197
"Epilogue Falls","Sparse Algae","Allegory Anari","-","39.45%","Loutish Loach",109
"Epilogue Falls","Sparse Algae","Allegory Anari","-","37.61%","Pesky Pleco",109
"Epilogue Falls","Sparse Algae","Allegory Anari","-","22.94%","Shifty Shrimp",109
"Epilogue Falls","Sparse Algae","Symbolic Sirene","-","38.13%","Chaotic Chiton",160
"Epilogue Falls","Sparse Algae","Symbolic Sirene","-","32.50%","Killer Krill",160
"Epilogue Falls","Sparse Algae","Symbolic Sirene","-","29.38%","Muscular Mussel",160
"Epilogue Falls","Common Algae","Metaphor Manchego","-","45.71%","Menacing Medusozoa",210
"Epilogue Falls","Common Algae","Metaphor Manchego","-","35.71%","Anguished Anemone",210
"Epilogue Falls","Common Algae","Metaphor Manchego","-","18.57%","Belligerent Berghia",210
"Epilogue Falls","Common Algae","Allegory Anari","-","38.89%","Loutish Loach",216
"Epilogue Falls","Common Algae","Allegory Anari","-","34.72%","Pesky Pleco",216
"Epilogue Falls","Common Algae","Allegory Anari","-","26.39%","Shifty Shrimp",216
"Epilogue Falls","Abundant Algae","SB+","-","37.88%","Abrasive Abalone",132
"Epilogue Falls","Abundant Algae","SB+","-","28.03%","Crusty Crab",132
"Epilogue Falls","Abundant Algae","SB+","-","18.18%","Barbaric Barnacle",132
"Epilogue Falls","Abundant Algae","SB+","-","15.91%","Scornful Scallop",132
"Epilogue Falls","Abundant Algae","Metaphor Manchego","-","39.70%","Anguished Anemone",660
"Epilogue Falls","Abundant Algae","Metaphor Manchego","-","35.61%","Menacing Medusozoa",660
"Epilogue Falls","Abundant Algae","Metaphor Manchego","-","24.70%","Belligerent Berghia",660
"Epilogue Falls","Abundant Algae","Allegory Anari","-","40.67%","Loutish Loach",268
"Epilogue Falls","Abundant Algae","Allegory Anari","-","36.19%","Pesky Pleco",268
"Epilogue Falls","Abundant Algae","Allegory Anari","-","23.13%","Shifty Shrimp",268
"Epilogue Falls","Abundant Algae","Symbolic Sirene","-","42.56%","Chaotic Chiton",195
"Epilogue Falls","Abundant Algae","Symbolic Sirene","-","32.82%","Killer Krill",195
"Epilogue Falls","Abundant Algae","Symbolic Sirene","-","24.62%","Muscular Mussel",195
"Epilogue Falls","Sparse Coral","Allegory Anari","-","46.11%","Pesky Pleco",180
"Epilogue Falls","Sparse Coral","Allegory Anari","-","28.33%","Loutish Loach",180
"Epilogue Falls","Sparse Coral","Allegory Anari","-","25.56%","Shifty Shrimp",180
"Epilogue Falls","Sparse Coral","Symbolic Sirene","-","43.98%","Chaotic Chiton",166
"Epilogue Falls","Sparse Coral","Symbolic Sirene","-","31.93%","Killer Krill",166
"Epilogue Falls","Sparse Coral","Symbolic Sirene","-","24.10%","Muscular Mussel",166
"Epilogue Falls","Common Coral","Allegory Anari","-","41.15%","Pesky Pleco",469
"Epilogue Falls","Common Coral","Allegory Anari","-","33.48%","Loutish Loach",469
"Epilogue Falls","Common Coral","Allegory Anari","-","25.37%","Shifty Shrimp",469
"Epilogue Falls","Common Coral","Symbolic Sirene","-","41.01%","Chaotic Chiton",378
"Epilogue Falls","Common Coral","Symbolic Sirene","-","34.92%","Killer Krill",378
"Epilogue Falls","Common Coral","Symbolic Sirene","-","24.07%","Muscular Mussel",378
"Epilogue Falls","Abundant Coral","Metaphor Manchego","-","39.45%","Anguished Anemone",109
"Epilogue Falls","Abundant Coral","Metaphor Manchego","-","38.53%","Menacing Medusozoa",109
"Epilogue Falls","Abundant Coral","Metaphor Manchego","-","22.02%","Belligerent Berghia",109
"Epilogue Falls","Abundant Coral","Allegory Anari","-","39.91%","Pesky Pleco",456
"Epilogue Falls","Abundant Coral","Allegory Anari","-","37.94%","Loutish Loach",456
"Epilogue Falls","Abundant Coral","Allegory Anari","-","22.15%","Shifty Shrimp",456
"Epilogue Falls","Abundant Coral","Symbolic Sirene","-","40.61%","Killer Krill",165
"Epilogue Falls","Abundant Coral","Symbolic Sirene","-","40.00%","Chaotic Chiton",165
"Epilogue Falls","Abundant Coral","Symbolic Sirene","-","19.39%","Muscular Mussel",165
"Epilogue Falls","Sparse Shell","Allegory Anari","-","40.33%","Pesky Pleco",181
"Epilogue Falls","Sparse Shell","Allegory Anari","-","30.39%","Loutish Loach",181
"Epilogue Falls","Sparse Shell","Allegory Anari","-","29.28%","Shifty Shrimp",181
"Epilogue Falls","Sparse Shell","Symbolic Sirene","-","39.36%","Killer Krill",188
"Epilogue Falls","Sparse Shell","Symbolic Sirene","-","37.23%","Chaotic Chiton",188
"Epilogue Falls","Sparse Shell","Symbolic Sirene","-","23.40%","Muscular Mussel",188
"Epilogue Falls","Common Shell","Allegory Anari","-","45.08%","Pesky Pleco",264
"Epilogue Falls","Common Shell","Allegory Anari","-","30.30%","Loutish Loach",264
"Epilogue Falls","Common Shell","Allegory Anari","-","24.62%","Shifty Shrimp",264
"Epilogue Falls","Common Shell","Symbolic Sirene","-","42.59%","Killer Krill",216
"Epilogue Falls","Common Shell","Symbolic Sirene","-","34.26%","Chaotic Chiton",216
"Epilogue Falls","Common Shell","Symbolic Sirene","-","23.15%","Muscular Mussel",216
"Epilogue Falls","Abundant Shell","Allegory Anari","-","37.78%","Pesky Pleco",2446
"Epilogue Falls","Abundant Shell","Allegory Anari","-","36.75%","Loutish Loach",2446
"Epilogue Falls","Abundant Shell","Allegory Anari","-","25.47%","Shifty Shrimp",2446
"Epilogue Falls","Abundant Shell","Symbolic Sirene","-","38.39%","Chaotic Chiton",224
"Epilogue Falls","Abundant Shell","Symbolic Sirene","-","36.16%","Killer Krill",224
"Epilogue Falls","Abundant Shell","Symbolic Sirene","-","25.45%","Muscular Mussel",224
"Epilogue Falls","Sparse Plot Hook","Symbolic Sirene","-","37.28%","Chaotic Chiton",389
"Epilogue Falls","Sparse Plot Hook","Symbolic Sirene","-","36.50%","Killer Krill",389
"Epilogue Falls","Sparse Plot Hook","Symbolic Sirene","-","26.22%","Muscular Mussel",389
"Epilogue Falls","Common Plot Hook","Symbolic Sirene","-","43.30%","Chaotic Chiton",619
"Epilogue Falls","Common Plot Hook","Symbolic Sirene","-","31.99%","Killer Krill",619
"Epilogue Falls","Common Plot Hook","Symbolic Sirene","-","24.72%","Muscular Mussel",619
"Epilogue Falls","Abundant Plot Hook","Symbolic Sirene","-","37.07%","Killer Krill",294
"Epilogue Falls","Abundant Plot Hook","Symbolic Sirene","-","36.73%","Chaotic Chiton",294
"Epilogue Falls","Abundant Plot Hook","Symbolic Sirene","-","26.19%","Muscular Mussel",294
"Epilogue Falls","Within the Waterfall","Symbolic Sirene","-","100.00%","Nyagarha the Falls Guardian",984
"Epilogue Falls","The Hidden Grotto","Symbolic Sirene","-","100.00%","Ancient Wisdom Keeper",2593
